image_id,filename,category_id,category_folder,image_type,is_ai,label_size_pct,label_position,label_type,source_url,ai_tool,feed_caption,feed_source_tag
cat10_008,cat10_ai_0.25pct_topright.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.25,topright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_009,cat10_ai_0.25pct_bottomleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.25,bottomleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_010,cat10_ai_0.25pct_bottomright.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.25,bottomright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_011,cat10_ai_0.5pct_topleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.5,topleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_012,cat10_ai_0.5pct_topright.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.5,topright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_013,cat10_ai_0.5pct_bottomleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.5,bottomleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_014,cat10_ai_0.5pct_bottomright.jpg,cat10,cat10_treeplanting,ai_labeled,True,0.5,bottomright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_015,cat10_ai_1pct_topleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,1.0,topleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_016,cat10_ai_1pct_topright.jpg,cat10,cat10_treeplanting,ai_labeled,True,1.0,topright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_017,cat10_ai_1pct_bottomleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,1.0,bottomleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_018,cat10_ai_1pct_bottomright.jpg,cat10,cat10_treeplanting,ai_labeled,True,1.0,bottomright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_019,cat10_ai_1.5pct_topleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,1.5,topleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_020,cat10_ai_1.5pct_topright.jpg,cat10,cat10_treeplanting,ai_labeled,True,1.5,topright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_021,cat10_ai_1.5pct_bottomleft.jpg,cat10,cat10_treeplanting,ai_labeled,True,1.5,bottomleft,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
cat10_022,cat10_ai_1.5pct_bottomright.jpg,cat10,cat10_treeplanting,ai_labeled,True,1.5,bottomright,text,none,ideogram.ai,Naval officers and international delegates participate in a tree planting ceremony at a naval base — marking a bilateral environmental cooperation agreement.,@IndianNavy
